Product ID;Name;Category;Description;Price;Image 1 URL (Hi-Res);Image 2 URL (Hi-Res);Country;Region;Grape Varieties (Szczepy);Winetype (Rodzaj);Dryness (Wytrawność);Alcohol %;Pairing (Polecane do);Product URL
8008900006223;Wino czerwone Amarone della Valpolicella Centenero DOCG włoskie półwytrawne 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Czerwone | Rodzaj | Wino czerwone | treściwe i beczkowe | Appassimento | Cena | 100,01 - 200,00 zł | Kraj | Włochy | Amarone | Top 10 win - ranking | Promocje | Okazje miesiąca!;Amarone della Valpolicella Centenero DOCG 0,75 L – Intensywne i eleganckie włoskie wino Amarone della Valpolicella Centenero DOCG to wyjątkowe czerwone wino , pochodzące z prestiżowego regionu Valpolicella w północnych Włoszech. Produkowane tradycyjną metodą appassimento , w której winogrona są podsuszane przed fermentacją, co nadaje winu niezwykłą koncentrację smaku, głębię i aksamitną strukturę . Smak i aromat: Aromaty: Dojrzałe wiśnie, suszone śliwki, figi, czekolada, przyprawy korzenne Smak: Pełne, bogate, z aksamitnymi taninami i długim, eleganckim finiszem Struktura: Gęsta, dobrze zbudowana, z nutami kakao i wanilii Idealne do: Czerwonych mięs i dziczyzny – steki, jagnięcina, pieczone mięsa Dojrzewających serów – parmezan, pecorino, gorgonzola Deserów na bazie czekolady – gorzka czekolada, tiramisu Wieczornych degustacji i wyjątkowych okazji Amarone della Valpolicella Centenero DOCG to prawdziwa perła wśród włoskich win , ceniona za niepowtarzalny charakter, intensywny smak i doskonały potencjał . Dodaj do koszyka i odkryj smak prawdziwego Amarone!;89,90 zł;https://dobrewina.pl/2416-large_default/wino-czerwone-amarone-della-valpolicella-centenero-docg-wloskie-polwytrawne-075-l.jpg;N/A;Włochy;Veneto;Molinara, Rondinella, Corvina;Spokojne;Lekko wytrawne;15%;Wołowina, Sery, Baranina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/2069-wino-czerwone-amarone-della-valpolicella-centenero-docg-wloskie-polwytrawne-075-l-8008900006223.html
8008900008333;Wino musujące Cielo Spumante Cuvee Privee Extra Dry włoskie półwytrawne 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Białe | Chardonnay | Rodzaj | Wino musujące | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Wina do 30 zł | Wina na wesele;Cielo Spumante Cuvée Privée Extra Dry 0,75 L – Eleganckie włoskie wino musujące Cielo Spumante Cuvée Privée Extra Dry to wyjątkowe włoskie wino musujące , które zachwyca delikatnym perlage, owocowym aromatem i lekką słodyczą . Powstaje z najwyższej jakości winogron, co nadaje mu świeżość i harmonijną strukturę. Jego elegancki charakter sprawia, że doskonale sprawdzi się zarówno na wyjątkowe okazje, jak i jako codzienna przyjemność. Smak i aromat: Aromaty: Zielone jabłko, gruszka, cytrusy, nuty kwiatowe Smak: Świeży, lekko owocowy, z dobrze zbalansowaną kwasowością i subtelną słodyczą Musowanie: Delikatne, długo utrzymujące się bąbelki Idealne na: Świętowanie: Toasty, uroczystości, Sylwester, wesela Do jedzenia: Owoce morza, sushi, lekkie przystawki Sery i przekąski: Delikatne sery, antipasti, chrupiące grissini Letnie wieczory: Idealne na aperitif i spotkania z przyjaciółmi Cielo Spumante Cuvée Privée Extra Dry to doskonały wybór dla miłośników włoskich win musujących , którzy szukają świeżości, elegancji i delikatnej słodyczy . Zamów już dziś i celebruj wyjątkowe chwile z kieliszkiem doskonałego wina musującego!;29,90 zł;https://dobrewina.pl/2259-large_default/wino-musujace-cielo-spumante-cuvee-privee-extra-dry-wloskie-polwytrawne-075-l.jpg;N/A;Włochy;N/A;Chardonnay, Garganega;Musujące;Lekko wytrawne;11%;Desery, Przystawki, Ryby, Aperitif;https://dobrewina.pl/wino-musujace/2070-wino-musujace-cielo-spumante-cuvee-privee-extra-dry-wloskie-polwytrawne-075-l-8008900008333.html
8008900007565;Prosecco Spumante Brut Cielo DOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Rodzaj | Wino białe | świeże i orzeźwiające | Wino musujące | Prosecco i Valdobbiadene | Wino wegańskie | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Wina na wesele;Uprawiane 100% z szczepu Glera. Pierwsza fermentacja w kadziach ze stali nierdzewnej o kontrolowanej temperaturze z wyselekcjonowanymi drożdżami, następnie druga fermentacja w autoklawach metodą Charmat. Rozkoszne aromaty zielonych jabłka i gruszki w nosie, z wyraźnymi nutami cytryn i pomarańcze. Rześkie podniebieniem niezbyt wytrawne, powtarza soczyste owoce. Delikatnie pieniący się, posiadający kuszące i orzeźwiające zakończenie. Doskonałe do dań delikatnych, przystawek, sałatek oraz przez cały dzień. Nagrody: TASTINGS.COM - 2019 Gold medal & Best Buy Score:90 points THE DRINK BUSINESS - 2020 Gold, Best Buy Score: Master SAKURA JAPAN - 2020 Score: Gold;36,00 zł;https://dobrewina.pl/2101-large_default/prosecco-spumante-brut-cielo-doc-075-l.jpg;N/A;Włochy;Veneto;Glera;Musujące;Lekko wytrawne;11%;Ryby, Aperitif, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/2071-prosecco-spumante-brut-cielo-doc-075-l-8008900007565.html
5906074133260;Chateau Platon Bordeaux AOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Cabernet Sauvignon | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 40,01 - 60,00 zł | Kraj | Francja | Bordeaux/Medoc;Francuskie, jakościowe z regionu Bordeaux, z 10 ha 25-letniej winnicy rodziny Dumas Gauthier w Sainte-Radegonde w samym sercu Entre-deux Mers, czerwone, wytrawne, o głębokiej, ciemnej barwie z delikatnym refleksem purpury, owocowym aromacie (maliny), dla podniebienia miękkie, bogate, dobrze zrównoważone, wyczuwalne nutki wiśni, a w zakończeniu kawa mokka, dojrzewające przez 4-5 tygodni w betonowych zbiornikach.;59,90 zł;https://dobrewina.pl/1234-large_default/chateau-platon-bordeaux-aoc-075-l.jpg;N/A;Francja;Bordeaux;Cabernet Franc, Merlot, Cabernet Sauvignon;Spokojne;Wytrawne;13,5%;Wołowina, Baranina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/2074-chateau-platon-bordeaux-aoc-075-l-5906074133260.html
5906074133277;Chateau L'Etoile de Clotte Grand Cru Saint-Emilion AOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Cabernet Sauvignon | Rodzaj | Wino czerwone | treściwe i beczkowe | Cena | 100,01 - 200,00 zł | Kraj | Francja | Saint-Emilion;Francuskie, jakościowe z regionu Saint-Émilion (w regionie Bordeaux), z 3,5 ha 40-letniej winnicy rodziny Meynard w Saint-Etienne-de-Lisse (do rodziny należą również Château Roque Le Mayne i Château La Bourrée w Côtes de Castillon obok Saint-Émilion), czerwone, wytrawne o intensywnej rubinowej barwie, aromatyczne (dojrzałe ciemne owoce, nutka lukrecji, przypraw i grzanek), w smaku bogate i eleganckie, krzepkie, błogie owoce o dobrych taninach, dojrzewające przez 15 miesięcy w dębowych beczkach w tym 25% nowych. Bogaty, długi i wielowarstwowy posmak.;109,00 zł;https://dobrewina.pl/1244-large_default/chateau-l-etoile-de-clotte-grand-cru-saint-emilion-aoc-075-l.jpg;N/A;Francja;Bordeaux;Merlot, Cabernet Franc;Spokojne;Wytrawne;N/A;Wołowina, Baranina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/2085-chateau-l-etoile-de-clotte-grand-cru-saint-emilion-aoc-075-l-5906074133277.html
8008900009323;Wino białe Bio 3 Passo Bianco włoskie wytrawne 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Białe | Chardonnay | Rodzaj | Wino białe | dojrzałe i aksamitne | Wino wegańskie | Wina ekologiczne i organiczne | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Wino czerwone Bio 3 Passo Rosso włoskie wytrawne 0,75 L | Wino białe Via Mare Trebbiano-Pinot Grigio Puglia IGT włoskie wytrawne 0,75 L | Sikulo Bianco Tre Colonne Terre Siciliane IGP 0,75 L | Wino białe La Marina Cuvee Oceane IGP francuskie wytrawne 0,75 L | Wino czerwone Via Mare Sangiovese-Primitivo Puglia IGT włoskie wytrawne 0,75 L | Wino białe Pavillon Des 3 Arches Chardonnay IGP francuskie wytrawne 0,75 L | Marlborough Sun Sauvignon Blanc 0,75 L | Wino czerwone Amarone della Valpolicella Centenero DOCG włoskie półwytrawne 0,75 L | Baccolo Bianco Puglia IGT 0,75 L | Sikulo Rosso Tre Colonne Terre Siciliane IGP 0,75 L | Wina na wesele;Bio 3 Passo Bianco 0,75 L – Ekologiczne białe wino o wyjątkowej harmonii Bio 3 Passo Bianco to organiczne, włoskie wino , które zachwyca elegancją i świeżością. Produkowane z wyselekcjonowanych winogron pochodzących z ekologicznych upraw, łączy w sobie bogaty aromat i pełnię smaku , zachowując jednocześnie naturalny charakter. To doskonały wybór dla miłośników win ekologicznych, którzy cenią jakość i autentyczność. Smak i aromat: Aromaty: Dojrzałe jabłka, gruszki, cytrusy, kwiatowe nuty Smak: Świeży, owocowy, z dobrze wyważoną kwasowością i mineralnym finiszem Finisz: Długi, rześki, lekko ziołowy Idealne do: Owoców morza – świetnie komponuje się z krewetkami, ośmiornicą i rybami Serów i lekkich przekąsek – idealne do kozich i dojrzewających serów Sałatek i dań wegetariańskich – podkreśla smak świeżych warzyw i ziół Bio 3 Passo Bianco to wino dla tych, którzy szukają naturalnych doznań smakowych , połączonych z najwyższą jakością i poszanowaniem środowiska. Doskonałe na letnie wieczory, spotkania z bliskimi i wyjątkowe okazje. Dodaj do koszyka i ciesz się smakiem ekologicznego wina!;39,90 zł;https://dobrewina.pl/1260-large_default/wino-biale-bio-3-passo-bianco-wloskie-wytrawne-075-l.jpg;https://dobrewina.pl/2491-large_default/wino-biale-bio-3-passo-bianco-wloskie-wytrawne-075-l.jpg;Włochy;N/A;N/A;Spokojne;Lekko wytrawne;13%;Drób, Owoce morza, Przystawki, Samo w sobie, Ryby, Aperitif;https://dobrewina.pl/wino-biale/2103-wino-biale-bio-3-passo-bianco-wloskie-wytrawne-075-l-8008900009323.html
8008900005431;Wino różowe Cielo Pinot Grigio Blush delle Venezie DOC włoskie wytrawne 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Białe | Pinot Grigio | Rodzaj | Wino różowe | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Promocje | Wyprzedaż | Wina do 30 zł;Cielo Pinot Grigio Blush delle Venezie DOC 0,75 L – Delikatne włoskie różowe wino Cielo Pinot Grigio Blush to lekkie i orzeźwiające włoskie różowe wino wytrawne , pochodzące z prestiżowego regionu Delle Venezie DOC . Produkowane ze szczepu Pinot Grigio , zachwyca subtelnym różowym odcieniem oraz harmonijnym połączeniem owocowych aromatów i świeżości. To idealny wybór na letnie dni, romantyczne kolacje i lekkie przekąski. Smak i aromat: Aromaty: Brzoskwinie, truskawki, czerwone jabłka, nuty kwiatowe Smak: Świeży, lekki, z przyjemną owocową kwasowością Struktura: Elegancka, delikatnie mineralna, z orzeźwiającym finiszem Idealne do: Lekkich sałatek i warzyw grillowanych Owoców morza i delikatnych ryb Świeżych serów – mozzarella, burrata, feta Lekkich dań kuchni włoskiej – makaronów i pizzy z warzywami Cielo Pinot Grigio Blush to idealne wino dla miłośników lekkich, subtelnych różowych win . Doskonale sprawdzi się jako aperitif oraz dodatek do letnich dań. Zamów już dziś i rozkoszuj się smakiem włoskiej elegancji!;24,90 zł;https://dobrewina.pl/2139-large_default/wino-rozowe-cielo-pinot-grigio-blush-delle-venezie-doc-wloskie-wytrawne-075-l.jpg;N/A;Włochy;Veneto;Pinot Grigio;Spokojne;Półwytrawne;12%;Aperitif, Dania wegetariańskie, Przystawki, Samo w sobie;https://dobrewina.pl/wino-rozowe/2119-wino-rozowe-cielo-pinot-grigio-blush-delle-venezie-doc-wloskie-wytrawne-075-l-8008900005431.html
8008900007374;Baccolo Bianco Puglia IGT 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Sauvignon Blanc | Rodzaj | Wino białe | lekkie i subtelne | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Promocje | Okazje miesiąca! | Wina do 30 zł | Wina na wesele;Wyśmienity blend Sauvignon Blanc oraz Garganega. Pierwszy szczep wyraźnie odznacza się w nosie z akcentami ziołowymi, agrestu, zielonych jabłek oraz owoców egzotycznych. Jednak na języku zaskakuje ciałem, bogatą strukturą oraz aromatami brzoskwiń i gruszek. Przyjemny finisz z idealnie wyważoną kwasowością.;28,00 zł;https://dobrewina.pl/1288-large_default/baccolo-bianco-puglia-igt-075-l.jpg;N/A;Włochy;Puglia;Garganega, Sauvignon Blanc;Spokojne;Lekko wytrawne;13%;Aperitif, Dania wegetariańskie, Drób, Przystawki, Samo w sobie;https://dobrewina.pl/wino-biale/2120-baccolo-bianco-puglia-igt-075-l-8008900007374.html
8008900003758;Frizzante 10° Rose 0,75 L;Wina | Wytrawność | Półwytrawne | Szczepy | Czerwone | Rodzaj | Wino różowe | Wino musujące | Frizzante | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Promocje | Wyprzedaż | Wina do 30 zł;Delikatne, owocowe wino z dominującą truskawką. A tle inne czerwone owoce jak maliny i poziomki. Perliste bąbelki nadają winu lekkości. Idealna propozycja na słoneczny dzień lub przyjemny wieczór na działce.;19,90 zł;https://dobrewina.pl/2138-large_default/frizzante-10-rose-075-l.jpg;N/A;Włochy;N/A;Merlot;Musujące;Półwytrawne;10;Aperitif, Dania wegetariańskie, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/2118-frizzante-10-rose-075-l-8008900003758.html
3507110013465;Chateau de Mauny Cabernet d'Anjou AOC 0,75 L;Wina | Wytrawność | Półwytrawne | Szczepy | Rodzaj | Wino różowe | Cena | 25,01 - 40,00 zł | Kraj | Francja | Promocje | Wyprzedaż;Francuskie, jakościowe z regionu Anjou w Dolinie Loary (Val de Loire), różowe, o aromatycznej kompozycji dojrzałych czerwonych owoców (truskawki, maliny, czerwone porzeczki) z nutką orzeźwiającej tarty owocowej.;29,90 zł;https://dobrewina.pl/1327-large_default/chateau-de-mauny-cabernet-d-anjou-aoc-075-l.jpg;N/A;Francja;Dolina Loary;Cabernet Sauvignon, Cabernet Franc;Spokojne;Półwytrawne;N/A;Aperitif, Drób, Przystawki, Samo w sobie;https://dobrewina.pl/wino-rozowe/2161-chateau-de-mauny-cabernet-d-anjou-aoc-075-l-3507110013465.html
3378485501938;Domaine de la Madelaine Touraine Sauvignon AOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Sauvignon Blanc | Rodzaj | Wino białe | świeże i orzeźwiające | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wina na wesele;Francuskie, jakościowe z regionu Touraine w Dolinie Loary (Val de Loire), białe, wytrawne, pachnące owocami (cytrusy, pączki kwiatów czarnej porzeczki), gładkie, wykwintne i przyjemne dla podniebienia.;43,00 zł;https://dobrewina.pl/1720-large_default/domaine-de-la-madelaine-touraine-sauvignon-aoc-075-l.jpg;N/A;Francja;Dolina Loary;Sauvignon Blanc;Spokojne;Wytrawne;12%;Owoce morza, Samo w sobie, Ryby, Aperitif;https://dobrewina.pl/wino-biale/2171-domaine-de-la-madelaine-touraine-sauvignon-aoc-075-l-3378485501938.html
3149070032607;Wino białe Tresor de Loire Sauvignon Val de Loire IGP francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Sauvignon Blanc | Rodzaj | Wino białe | świeże i orzeźwiające | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wino czerwone Bio 3 Passo Rosso włoskie wytrawne 0,75 L | Wino białe Via Mare Trebbiano-Pinot Grigio Puglia IGT włoskie wytrawne 0,75 L | Sikulo Bianco Tre Colonne Terre Siciliane IGP 0,75 L | Wino białe La Marina Cuvee Oceane IGP francuskie wytrawne 0,75 L | Wino czerwone Via Mare Sangiovese-Primitivo Puglia IGT włoskie wytrawne 0,75 L | Wino białe Pavillon Des 3 Arches Chardonnay IGP francuskie wytrawne 0,75 L | Marlborough Sun Sauvignon Blanc 0,75 L | Wino czerwone Amarone della Valpolicella Centenero DOCG włoskie półwytrawne 0,75 L | Baccolo Bianco Puglia IGT 0,75 L | Sikulo Rosso Tre Colonne Terre Siciliane IGP 0,75 L;Trésor de Loire Sauvignon Val de Loire IGP 0,75 L – Eleganckie i świeże białe wino z Doliny Loary Trésor de Loire Sauvignon to wytrawne białe wino , które doskonale oddaje charakter Doliny Loary – jednego z najbardziej prestiżowych regionów winiarskich Francji. Produkowane w 100% ze szczepu Sauvignon Blanc , zachwyca mineralnością, świeżością i intensywnym owocowym aromatem . To idealny wybór dla miłośników eleganckich i dobrze zbalansowanych win białych . Smak i aromat: Aromaty: Cytrusy, zielone jabłko, agrest, czarna porzeczka, nuty trawiaste Smak: Świeże, mineralne, dobrze zbalansowane z wyraźną kwasowością Finisz: Długi, orzeźwiający, z delikatnymi nutami kwiatowymi Idealne do: Owoców morza i ryb – świetnie komponuje się z ostrygami, krewetkami i grillowanym łososiem Sałatek i warzyw – doskonałe do dań na bazie szparagów, sałatek z kozim serem i lekkich przekąsek Serów kozich i dojrzewających – podkreśla smak klasycznych francuskich serów Trésor de Loire Sauvignon Val de Loire to wino pełne finezji i świeżości , które świetnie sprawdzi się jako aperitif lub dodatek do lekkich dań . Dodaj do koszyka i odkryj smak Doliny Loary!;36,00 zł;https://dobrewina.pl/1331-large_default/wino-biale-tresor-de-loire-sauvignon-val-de-loire-igp-francuskie-wytrawne-075-l.jpg;N/A;Francja;Dolina Loary;Sauvignon Blanc;Spokojne;Wytrawne;12%;Ryby, Dania wegetariańskie, Owoce morza;https://dobrewina.pl/wino-biale/2172-wino-biale-tresor-de-loire-sauvignon-val-de-loire-igp-francuskie-wytrawne-075-l-3149070032607.html
3700619335766;Wino czerwone Chevaliers des Fees GSM d'Oc francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Shiraz/Syrah | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wino czerwone Bio 3 Passo Rosso włoskie wytrawne 0,75 L | Wino białe Via Mare Trebbiano-Pinot Grigio Puglia IGT włoskie wytrawne 0,75 L | Sikulo Bianco Tre Colonne Terre Siciliane IGP 0,75 L | Wino białe La Marina Cuvee Oceane IGP francuskie wytrawne 0,75 L | Wino czerwone Via Mare Sangiovese-Primitivo Puglia IGT włoskie wytrawne 0,75 L | Wino białe Pavillon Des 3 Arches Chardonnay IGP francuskie wytrawne 0,75 L | Marlborough Sun Sauvignon Blanc 0,75 L | Wino czerwone Amarone della Valpolicella Centenero DOCG włoskie półwytrawne 0,75 L | Baccolo Bianco Puglia IGT 0,75 L | Sikulo Rosso Tre Colonne Terre Siciliane IGP 0,75 L;Chevaliers des Fées GSM d’Oc 0,75 L – Pełne i aromatyczne czerwone wino z Langwedocji Chevaliers des Fées GSM d’Oc to wyraziste i eleganckie czerwone wino wytrawne , powstałe z klasycznej południowofrancuskiej kompozycji szczepów Grenache, Syrah i Mourvèdre (GSM) . Produkowane w słonecznym regionie Languedoc-Roussillon , zachwyca głębią owocowych aromatów, aksamitną strukturą i subtelną pikantnością . Smak i aromat: Aromaty: Dojrzałe jeżyny, czarne porzeczki, wiśnie, nuty przypraw i ziół prowansalskich Smak: Gładkie, dobrze zbalansowane, z aksamitnymi taninami i lekką nutą pieprzu Finisz: Długi i elegancki, z delikatnym akcentem wanilii i kakao Idealne do: Grillowanych i pieczonych mięs: Wołowina, jagnięcina, dziczyzna Dań kuchni śródziemnomorskiej: Makarony, dania z pomidorami i ziołami Dojrzewających serów: Camembert, comté, cheddar Chevaliers des Fées GSM d’Oc to wspaniałe wino na wieczorne spotkania, romantyczne kolacje czy degustacje przy blasku świec . Jego bogata paleta smaków sprawia, że będzie doskonałym wyborem dla miłośników pełnych i harmonijnych win. Dodaj do koszyka i odkryj smak południowej Francji!;33,00 zł;https://dobrewina.pl/1337-large_default/wino-czerwone-chevaliers-des-fees-gsm-d-oc-francuskie-wytrawne-075-l.jpg;https://dobrewina.pl/2216-large_default/wino-czerwone-chevaliers-des-fees-gsm-d-oc-francuskie-wytrawne-075-l.jpg;Francja;Langwedocja;Syrah, Mourvedre, Grenache;Spokojne;Wytrawne;13%;Wołowina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/2178-wino-czerwone-chevaliers-des-fees-gsm-d-oc-francuskie-wytrawne-075-l-3700619335766.html
5906074133307;Vieux Chateau Gachet Lalande-de-Pomerol AOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Cabernet Sauvignon | Rodzaj | Wino czerwone | treściwe i beczkowe | Cena | 100,01 - 200,00 zł | Kraj | Francja | Pomerol;Francuskie, jakościowe z regionu Lalande de Pomerol (w regionie Bordeaux), z ręcznie zbieranych winogron w 4,8 ha 35-letniej winnicy rodziny Arpin (tradycje winiarskie w Montagne jeszcze w 1870 roku, a później w Pomerol i Saint-Émilion – obecnie czwarte pokolenie i dorastające kolejne), czerwone, wytrawne, o głębokiej purpurowej barwie, złożonej kompozycji aromatów (dojrzałe ciemne owoce, suszone śliwki, nutka lukrecji), w smaku owocowe, dobrze zbudowane, o krzepkich taninach, dojrzewające przez 1 miesiąc w zbiornikach i 11 miesięcy w dębowych beczkach.;99,90 zł;https://dobrewina.pl/1352-large_default/vieux-chateau-gachet-lalande-de-pomerol-aoc-075-l.jpg;N/A;Francja;Bordeaux;Merlot, Cabernet Sauvignon, Cabernet Franc;Spokojne;Wytrawne;14%;Wieprzowina, Dziczyzna, Wołowina, Baranina;https://dobrewina.pl/wino-czerwone/2142-vieux-chateau-gachet-lalande-de-pomerol-aoc-075-l-5906074133307.html
8017868003656;Barbera Piemonte Cascina Radice DOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Barbera | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Wina do 30 zł;W kieliszku wino odznacza się umiarkowanie intensywną czerwienią z refleksami . W nosie zachwyca intensywnością dojrzałych owoców, głównie wiśni i śliw ek , z dodatkiem czekolady i przypraw korzennych. W ustach jest mocne, owocowe i dobrze zbudowane. Treściwe, dosyć kwasowe i taniczne, odznacza się także intensywnym finiszem.;29,90 zł;https://dobrewina.pl/1385-large_default/barbera-piemonte-cascina-radice-doc-075-l.jpg;N/A;Włochy;Piemonte;Barbera;Spokojne;Wytrawne;13%;Drób, Samo w sobie, Dania Śródziemnomorskie;https://dobrewina.pl/wino-czerwone/2219-barbera-piemonte-cascina-radice-doc-075-l-8017868003656.html
8017868005209;Barbera Piemonte Attimi di Barbera DOC 0;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Czerwone | Barbera | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 40,01 - 60,00 zł | Kraj | Włochy | Top 10 win - ranking;W kieliszku wino to wyróżnia się piękną, rubinową barwą , zaś w nosie znajdziemy tam dojrzałe owoce, głównie wiśnie i jagody, oraz aromaty dębu i gorzkiej czekolady . W ustach jest śwież e i miękkie, niezbyt ciężkie, ale też owocowo rześkie . Cechuje się także nieznacznymi taninami i długim zakończeniem z lekko pikantnymi nutami.;39,90 zł;https://dobrewina.pl/1387-large_default/barbera-piemonte-attimi-di-barbera-doc-075-l.jpg;N/A;Włochy;Piemonte;Barbera;Spokojne;Lekko wytrawne;14,5%;Dania Śródziemnomorskie, Wieprzowina, Drób;https://dobrewina.pl/wino-czerwone/2218-barbera-piemonte-attimi-di-barbera-doc-075-l-8017868005209.html
8017868001614;Primitivo di Manduria Pacato DOP 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Czerwone | Primitivo | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 40,01 - 60,00 zł | Kraj | Włochy;W kieliszki nieprzenikniona , głęboka barwa atramentu, zaś w nosie nuty konfitur ze śliwek, jeżyn, wiśni, czy truskawek, okraszonych nutami ziół , dębowej beczki i czekolady . Jest to wino w smaku gęste , krągłe i złożone , pełne dojrzałych owoców. Dają o sobie znać dobrze ułożone taniny, zaś jego zakończenie jest trwałe , lekko słodkawe i soczyste.;48,00 zł;https://dobrewina.pl/1392-large_default/primitivo-di-manduria-pacato-dop-075-l.jpg;N/A;Włochy;Puglia;Primitivo;Spokojne;Lekko wytrawne;14,5%;Dania Śródziemnomorskie, Baranina, Drób;https://dobrewina.pl/wino-czerwone/2224-primitivo-di-manduria-pacato-dop-075-l-8017868001614.html
8017868001744;Primitivo Merlot Quatro Venti 4/20 Puglia IGP 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Primitivo | Merlot | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 25,01 - 40,00 zł | Kraj | Włochy;W nosie dominują dojrzałe owoce – wiśnie, śliwki, jeżyny z dodatkiem kwiatów i leśnych ziół. W ustach jest to wino orzeźwiająco kwasowe i owocowe, o średniej budowie ciał . Jest dobrze zbalansowane i miękkie, a jego taniny są eleganckie.;39,90 zł;https://dobrewina.pl/1717-large_default/primitivo-merlot-quatro-venti-420-puglia-igp-075-l.jpg;N/A;Włochy;Puglia;Merlot, Primitivo;Spokojne;Lekko wytrawne;13,5%;Dania Śródziemnomorskie, Baranina, Drób;https://dobrewina.pl/wino-czerwone/2223-primitivo-merlot-quatro-venti-420-puglia-igp-075-l-8017868001744.html
